model,hardware,tp,batch_size,prompt_plus_token_size,token_time,layer_time,Matmul,BatchedMatmul,Softmax,LayerNorm,GeLU,AllReduce,Others
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,32,0.0715,0.0010214,0.0008868,5.2149e-05,6.371e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,33,0.07152,0.0010217,0.0008868,5.2434e-05,6.373e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,34,0.071539,0.001022,0.0008868,5.2695e-05,6.376e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,16,0.070963,0.0010138,0.0008868,4.4519e-05,6.3286e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,9,0.070733,0.0010105,0.0008868,4.1247e-05,6.3144e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,10,0.070765,0.0010109,0.0008868,4.17e-05,6.3164e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,12,0.070826,0.0010118,0.0008868,4.257e-05,6.3205e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,17,0.070996,0.0010142,0.0008868,4.4987e-05,6.3316e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,24,0.071227,0.0010175,0.0008868,4.8269e-05,6.3457e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,20,0.07109,0.0010156,0.0008868,4.6328e-05,6.3377e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,18,0.071026,0.0010147,0.0008868,4.5416e-05,6.3336e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,72,0.072283,0.0010326,0.0008868,6.324e-05,6.4649e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,66,0.072321,0.0010332,0.0008868,6.3791e-05,6.4518e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,68,0.072298,0.0010328,0.0008868,6.3466e-05,6.4568e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,80,0.072251,0.0010322,0.0008868,6.2759e-05,6.4821e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,64,0.072339,0.0010334,0.0008868,6.406e-05,6.4478e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,40,0.071914,0.0010273,0.0008868,5.8038e-05,6.3882e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,65,0.072332,0.0010333,0.0008868,6.3954e-05,6.4498e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,48,0.071848,0.0010264,0.0008868,5.7077e-05,6.4053e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,96,0.072711,0.0010387,0.0008868,6.9287e-05,6.5245e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,130,0.073115,0.0010445,0.0008868,7.4967e-05,6.6215e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,128,0.073132,0.0010447,0.0008868,7.5212e-05,6.6174e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,129,0.073123,0.0010446,0.0008868,7.5089e-05,6.6195e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,264,0.075257,0.0010751,0.0008868,0.00010515,7.0447e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,260,0.075266,0.0010752,0.0008868,0.00010529,7.0286e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,272,0.075264,0.0010752,0.0008868,0.00010522,7.07e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,288,0.075688,0.0010813,0.0008868,0.00011122,7.1205e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,256,0.07483,0.001069,0.0008868,9.9062e-05,7.0205e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,257,0.075292,0.0010756,0.0008868,0.00010566,7.0225e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,258,0.075264,0.0010752,0.0008868,0.00010527,7.0245e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,192,0.073973,0.0010568,0.0008868,8.7033e-05,6.8185e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,132,0.073107,0.0010444,0.0008868,7.4854e-05,6.6255e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,144,0.073578,0.0010511,0.0008868,8.1536e-05,6.6669e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,136,0.073099,0.0010443,0.0008868,7.4712e-05,6.6427e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,160,0.073544,0.0010506,0.0008868,8.1001e-05,6.7174e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,384,0.077013,0.0011002,0.0008868,0.00012976,7.5094e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,385,0.077015,0.0011002,0.0008868,0.00012979,7.5134e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,320,0.076135,0.0010876,0.0008868,0.00011746,7.271e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,386,0.077017,0.0011002,0.0008868,0.00012982,7.5154e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,388,0.076966,0.0010995,0.0008868,0.00012907,7.5235e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,392,0.076985,0.0010998,0.0008868,0.00012933,7.5366e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,416,0.077415,0.0011059,0.0008868,0.00013538,7.6286e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,400,0.077411,0.0011059,0.0008868,0.00013539,7.5649e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,513,0.078752,0.001125,0.0008868,0.00015423,7.8841e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,514,0.079198,0.0011314,0.0008868,0.00016061,7.8861e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,512,0.078749,0.001125,0.0008868,0.0001542,7.8811e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,448,0.077858,0.0011123,0.0008868,0.0001416,7.7488e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,520,0.079132,0.0011305,0.0008868,0.00015965,7.9063e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,516,0.079203,0.0011315,0.0008868,0.00016067,7.8902e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,544,0.079574,0.0011368,0.0008868,0.00016588,7.9821e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,528,0.079161,0.0011309,0.0008868,0.00016003,7.9316e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,784,0.083068,0.0011867,0.0008868,0.00021446,9.32e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,770,0.082751,0.0011822,0.0008868,0.00020998,9.2664e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,776,0.083019,0.001186,0.0008868,0.00021378,9.2907e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,772,0.083195,0.0011885,0.0008868,0.00021632,9.2705e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,768,0.082746,0.0011821,0.0008868,0.00020992,9.2614e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,576,0.080041,0.0011434,0.0008868,0.00017245,8.0831e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,640,0.080958,0.0011565,0.0008868,0.00018484,8.7937e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,769,0.082749,0.0011821,0.0008868,0.00020995,9.2634e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,1025,0.086714,0.0012388,0.0008868,0.00026619,9.67e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,1026,0.086717,0.0012388,0.0008868,0.00026623,9.673e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,1028,0.08716,0.0012451,0.0008868,0.00027256,9.6791e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,1032,0.087187,0.0012455,0.0008868,0.00027292,9.6962e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,832,0.083898,0.0011985,0.0008868,0.00022637,9.2538e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,800,0.083541,0.0011934,0.0008868,0.00022116,9.3786e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,896,0.084782,0.0012112,0.0008868,0.00023881,9.4548e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,1024,0.086713,0.0012388,0.0008868,0.00026617,9.668e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,1056,0.086933,0.0012419,0.0008868,0.00026921,9.7821e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,1088,0.087942,0.0012563,0.0008868,0.0002835,9.8972e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,64,1040,0.086891,0.0012413,0.0008868,0.00026867,9.7255e-06,2.0403e-05,7.5981e-06,4.4824e-05,3.2843e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,2,0.082979,0.0011854,0.0010563,3.8557e-05,6.3225e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,3,0.083017,0.001186,0.0010563,3.9085e-05,6.3255e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,4,0.083055,0.0011865,0.0010563,3.9635e-05,6.3286e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,6,0.08313,0.0011876,0.0010563,4.0691e-05,6.3336e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,5,0.083093,0.001187,0.0010563,4.0164e-05,6.3306e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,8,0.083211,0.0011887,0.0010563,4.1848e-05,6.3387e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,12,0.083364,0.0011909,0.0010563,4.4016e-05,6.3498e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,9,0.083249,0.0011893,0.0010563,4.2385e-05,6.3417e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,10,0.083286,0.0011898,0.0010563,4.292e-05,6.3447e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,17,0.083576,0.0011939,0.0010563,4.7032e-05,6.3629e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,16,0.083537,0.0011934,0.0010563,4.6477e-05,6.3599e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,20,0.083694,0.0011956,0.0010563,4.8715e-05,6.371e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,18,0.083615,0.0011945,0.0010563,4.7585e-05,6.3659e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,65,0.084774,0.0012111,0.0010563,6.4005e-05,6.5114e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,66,0.084763,0.0012109,0.0010563,6.3843e-05,6.5144e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,68,0.085303,0.0012186,0.0010563,7.1548e-05,6.5195e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,72,0.085282,0.0012183,0.0010563,7.1245e-05,6.5306e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,32,0.084482,0.0012069,0.0010563,5.9931e-05,6.4134e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,24,0.083866,0.0011981,0.0010563,5.1168e-05,6.3821e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,34,0.084438,0.0012063,0.0010563,5.929e-05,6.4185e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,33,0.08446,0.0012066,0.0010563,5.9612e-05,6.4154e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,36,0.084399,0.0012057,0.0010563,5.8736e-05,6.4235e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,48,0.084909,0.001213,0.0010563,6.5989e-05,6.4558e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,40,0.084354,0.0012051,0.0010563,5.8083e-05,6.4346e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,64,0.084781,0.0012112,0.0010563,6.4111e-05,6.5084e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,129,0.086068,0.0012295,0.0010563,8.2283e-05,6.7225e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,96,0.085677,0.001224,0.0010563,7.6815e-05,6.6043e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,80,0.085239,0.0012177,0.0010563,7.0601e-05,6.5518e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,128,0.086079,0.0012297,0.0010563,8.2432e-05,6.7205e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,130,0.086058,0.0012294,0.0010563,8.2137e-05,6.7255e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,132,0.086049,0.0012293,0.0010563,8.2001e-05,6.7306e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,136,0.086039,0.0012291,0.0010563,8.1832e-05,6.7518e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,144,0.086516,0.0012359,0.0010563,8.8619e-05,6.7831e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,192,0.087374,0.0012482,0.0010563,0.00010069,6.972e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,160,0.086961,0.0012423,0.0010563,9.4914e-05,6.8467e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,256,0.088677,0.0012668,0.0010563,0.00011898,7.2947e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,257,0.088677,0.0012668,0.0010563,0.00011897,7.2978e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,384,0.090833,0.0012976,0.0010563,0.00014919,7.8821e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,288,0.089063,0.0012723,0.0010563,0.00012435,7.4432e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,320,0.089961,0.0012852,0.0010563,0.00013702,7.5917e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,385,0.090835,0.0012976,0.0010563,0.00014922,7.8851e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,386,0.090838,0.0012977,0.0010563,0.00014926,7.8882e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,392,0.091247,0.0013035,0.0010563,0.00015507,7.9154e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,400,0.091221,0.0013032,0.0010563,0.00015466,7.9498e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,388,0.091222,0.0013032,0.0010563,0.00015473,7.8932e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,258,0.088644,0.0012663,0.0010563,0.0001185,7.3018e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,260,0.088647,0.0012664,0.0010563,0.00011853,7.3114e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,264,0.088636,0.0012662,0.0010563,0.00011836,7.3291e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,272,0.088645,0.0012664,0.0010563,0.00011845,7.3634e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,448,0.092112,0.0013159,0.0010563,0.00016719,8.1508e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,513,0.093471,0.0013353,0.0010563,0.00018616,8.6038e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,416,0.091671,0.0013096,0.0010563,0.00016102,8.0164e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,512,0.093469,0.0013353,0.0010563,0.00018612,8.6008e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,514,0.093474,0.0013353,0.0010563,0.00018619,8.6058e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,528,0.093872,0.001341,0.0010563,0.00019182,8.6674e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,516,0.093479,0.0013354,0.0010563,0.00018627,8.6119e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,520,0.093394,0.0013342,0.0010563,0.00018503,8.6341e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,544,0.093837,0.0013405,0.0010563,0.00019125,8.7351e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,576,0.094751,0.0013536,0.0010563,0.00020418,8.8685e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,640,0.096075,0.0013725,0.0010563,0.00022282,9.1371e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,768,0.098309,0.0014044,0.0010563,0.00025417,9.6952e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,769,0.098311,0.0014044,0.0010563,0.00025421,9.6993e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,776,0.098105,0.0014015,0.0010563,0.00025123,9.7336e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,770,0.098314,0.0014045,0.0010563,0.00025424,9.7033e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,772,0.09832,0.0014046,0.0010563,0.00025431,9.7094e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,96,2,0.095178,0.0013597,0.0012244,3.8938e-05,6.3467e-06,2.4609e-05,8.5865e-06,5.1885e-05,4.9265e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,784,0.098601,0.0014086,0.0010563,0.00025827,9.773e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,800,0.099083,0.0014155,0.0010563,0.00026508,9.8488e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,80,832,0.099439,0.0014206,0.0010563,0.00027006,9.9528e-06,2.3514e-05,8.3128e-06,4.8354e-05,4.1054e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,96,3,0.095223,0.0013603,0.0012244,3.957e-05,6.3498e-06,2.4609e-05,8.5865e-06,5.1885e-05,4.9265e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,96,4,0.095267,0.001361,0.0012244,4.0204e-05,6.3528e-06,2.4609e-05,8.5865e-06,5.1885e-05,4.9265e-06
Bloom-176B,Decoding_66corex8_no_Tensor_Core,8,96,6,0.095357,0.0013622,0.0012244,4.1483e-05,6.3599e-06,2.4609e-05,8.5865e-06,5.1885e-05,4.9265e-06
